source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
stock,2026-04-25,600276,恒瑞医药,REDUCE,-3,,,,,0,-0.64,创新药,pharma,watch,★☆☆,,,,跌破60线; 绿柱扩张,56.05,54.84,,,,-0.021588,,,,0.023194,-0.033006,,,,,,,,,True,pending
stock,2026-04-25,603993,洛阳钼业,REDUCE,-3,,,,,0,2.27,铜/钴矿,commodity,core,★★★,,,,跌破60线; RSI偏高71,19.37,18.48,,,,-0.045947,,,,-0.001033,-0.061951,,,,,,,,,True,pending
stock,2026-04-25,600438,通威股份,REDUCE,-3,,,,,0,4.2,光伏电池/硅料,new_energy,candidate,★★☆,,,,跌破60线; RSI偏高73,17.85,17.23,,,,-0.034734,,,,-0.007283,-0.058263,,,,,,,,,True,pending
stock,2026-04-25,600030,中信证券,REDUCE,-3,,,,,0,3.43,综合券商,finance,candidate,★★☆,,,,跌破60线; RSI偏高73,26.23,27.3,,,,0.040793,,,,0.054136,0.023637,,,,,,,,,False,pending
stock,2026-04-25,600519,贵州茅台,BUY_WATCH,3,,,,,4,1.19,高端白酒,consumer,core,★★★,,,,站20/60线; 放量1.6x,1458.49,1405.0,,,,-0.036675,,,,-0.033418,-0.040028,,,,,,,,,True,pending
stock,2026-04-25,600309,万华化学,BUY_WATCH,3,,,,,4,3.55,MDI/聚氨酯,chemical,core,★★★,,,,多头排列; 红柱扩张; RSI偏高69,89.54,89.48,,,,-0.00067,,,,0.010163,-0.012732,,,,,,,,,False,pending
stock,2026-04-25,002028,思源电气,BUY_WATCH,3,,,,,4,5.0,特高压/变电设备,power_equip,core,★★★,,,,多头排列,222.13,195.25,,,,-0.12101,,,,-0.066313,-0.129024,,,,,,,,,True,pending
stock,2026-04-25,300502,新易盛,HOLD,2,,,,,0,4.42,光模块,optics,core,★★★,,,,站20/60线,537.27,535.46,,,,-0.003369,,,,0.022763,-0.037709,,,,,,,,,False,pending
stock,2026-04-25,300750,宁德时代,HOLD,2,,,,,0,5.0,动力电池,battery,core,★★★,,,,多头排列; RSI偏高76,444.9,427.67,,,,-0.038728,,,,0.000562,-0.049225,,,,,,,,,False,pending
stock,2026-04-25,600426,华鲁恒升,HOLD,2,,,,,0,2.58,煤化工/化肥,chemical,candidate,★★☆,,,,MACD金叉,37.62,38.99,,,,0.036417,,,,0.054226,0.003721,,,,,,,,,False,pending
